8_9212	-14.1034	13.2492	2
9_41708	-14.6326	8.09988	2
9_45108	0.260096	11.3129	2
9_76525	-8.23227	11.336	2
9_85620	-13.0639	8.70698	2
9_60824	-11.9919	12.0659	2
9_85149	7.45027	13.6581	2
8_3611	0.54838	12.2896	2
9_6744	-7.348	12.0735	2
9_60452	-2.17	12.5728	2
8_8195	-25.0026	11.2939	2
9_46514	-4.03426	12.1211	2
9_51342	-15.7487	11.8739	2
9_69526	-8.07221	12.877	2
8_14372	-5.44494	9.75202	2
8_2799	-13.2191	10.2992	2
9_1477	-16.5202	10.4932	2
9_40274	-7.27123	10.3072	2
9_4197	-18.4998	11.7403	2
8_3569	-10.013	12.1109	2
9_83552	-8.26588	11.5838	2
9_33879	-13.9811	13.8918	2
9_8322	-8.81912	12.65	2
9_75164	-4.14836	10.3961	2
9_19856	-24.4553	9.80797	2
9_70913	-4.40014	11.8972	2
9_86458	-4.14333	11.8816	2
9_86293	-9.67183	13.4733	2
9_37586	-13.9538	15.8398	2
8_7051	7.19423	13.7223	2
9_85017	-15.3596	12.2824	2
9_50774	-3.42119	12.151	2
9_53532	-3.71647	11.2853	2
8_10667	-19.4902	14.5913	2
9_63162	-15.5272	12.3392	2
9_68111	-8.28105	11.6528	2
9_92123	-13.1276	9.60198	2
9_41776	-10.3745	7.96751	2
9_79526	-13.7266	12.3613	2
9_53062	-15.7921	12.1046	2
9_3430	-15.3552	11.4984	2
9_36340	-20.9805	14.2376	2
9_12881	-24.2613	12.1568	2
9_37294	-8.60011	15.342	2
9_80386	-12.1022	11.8889	2
9_76946	-11.6505	10.1423	2
8_13629	-17.1162	10.9514	2
9_38941	-9.57139	8.15837	2
9_66559	-8.08426	12.1035	2
9_78743	5.18449	12.0484	2
7_1155	-14.3324	12.0072	2
9_54603	-8.02748	12.1138	2
9_61820	-14.5645	11.1339	2
9_80188	-0.462318	11.4369	2
9_84852	-3.04035	13.3031	2
9_86492	-9.099	8.2792	2
9_17601	-15.2398	12.5371	2
9_14627	-14.6934	11.3818	2
7_2050	-16.7999	13.411	2
9_17724	-9.39393	13.8843	2
9_45746	-19.6625	10.9758	2
9_22933	-15.9767	14.5582	2
9_11108	-2.83732	12.7293	2
9_47207	-3.78094	11.4708	2
9_84757	-14.8842	13.2068	2
9_26732	-15.0843	13.5062	2
9_37930	-23.8522	14.8339	2
9_34764	-7.75525	15.5692	2
8_3156	-13.839	11.8008	2
8_6081	-9.95542	11.7076	2
9_7867	-18.282	11.331	2
9_43822	-7.2176	11.0142	2
8_6150	-18.45	12.0991	2
9_45336	0.337016	12.4017	2
9_44701	-4.27807	12.137	2
9_83451	-7.45999	13.474	2
9_6290	-14.6389	12.1861	2
9_89224	-6.85266	12.7263	2
9_19128	-11.1368	13.314	2
8_1038	-13.1	10.3549	2
9_88630	1.73385	12.2419	2
9_22544	-16.9734	13.2024	2
9_80136	-0.680874	14.2237	2
9_73813	1.31568	12.7945	2
9_23527	-20.5817	12.173	2
7_1752	-20.6614	15.4611	2
9_25343	-21.2105	12.75	2
9_377	-10.2245	10.6391	2
7_1870	-21.6704	12.9983	2
9_24339	-20.568	14.3004	2
9_71617	3.65609	12.5056	2
9_70173	9.38396	12.2104	2
9_50075	-4.05255	10.085	2
9_306	-17.9422	10.1907	2
9_51038	-8.1339	12.3875	2
9_78570	-3.99441	12.3871	2
9_86710	10.647	12.7396	2
9_65189	-17.1808	9.46487	2
7_2381	-9.83396	16.5935	2
9_3483	-4.29578	11.89	2
9_71732	-7.42737	15.51	2
9_20499	-9.8127	13.5178	2
9_58919	0.147314	10.7331	2
9_32636	-9.97824	14.4812	2
9_52121	-14.6182	13.6542	2
8_9808	-24.7185	11.7996	2
8_8612	-21.2908	13.8942	2
8_737	-5.46354	10.8	2
9_86086	-18.5762	11.2219	2
9_36962	-15.1062	13.6767	2
9_91307	-1.75369	11.7819	2
9_15718	-17.5308	13.4397	2
9_34697	-2.09039	14.5488	2
9_50530	-6.20524	11.1031	2
9_72748	-12.0318	11.5647	2
9_80803	-5.50911	12.2119	2
9_8569	-12.09	11.6153	2
9_76678	-12.0422	11.3292	2
