3_1	-16.3544	4.25349	1
3_2	-36.2185	10.8268	1
3_3	-65.5523	22.3443	1
3_4	-34.7184	18.5171	1
3_5	45.7011	4.60661	1
3_6	13.2287	11.9259	1
3_8	28.3817	14.5507	1
4_1	-13.6434	4.07436	1
4_2	-24.6598	7.9441	1
4_4	-19.475	9.63021	1
4_5	-33.2784	15.9906	1
4_8	-34.0673	13.9413	1
4_9	-31.5504	10.7722	1
4_10	-6.39964	6.3602	1
4_12	-22.1954	12.0072	1
4_14	-29.0322	17.0863	1
4_15	39.3933	11.2094	1
4_16	-14.5806	11.8136	1
4_19	8.95324	6.95519	1
4_20	-3.53009	11.4818	1
4_21	-23.1231	19.7802	1
4_25	5.87579	12.7291	1
4_27	5.42977	15.9959	1
4_29	-0.755993	19.4565	1
5_2	2.97564	5.72805	1
5_4	-7.66323	6.56344	1
5_6	-19.8985	6.75774	1
5_11	-9.42014	8.60288	1
5_20	-19.6364	9.88161	1
5_21	-13.7842	10.2611	1
5_27	-27.3443	10.2179	1
5_32	-17.8193	12.0216	1
5_35	21.3274	11.0785	1
5_45	-15.0362	12.1802	1
5_46	-0.283851	13.3397	1
5_48	-27.6325	11.2022	1
5_52	5.40618	13.3809	1
5_62	-17.3642	13.1209	1
5_64	-34.7962	12.4026	1
5_68	4.87512	15.604	1
5_71	1.55833	13.5028	1
5_94	-6.91307	16.547	1
5_96	-25.9774	16.3366	1
5_97	-7.0599	17.7873	1
6_36	12.5393	10.1046	1
6_41	-23.6426	8.87297	1
6_44	-13.5313	8.91426	1
6_57	-12.4726	10.0187	1
6_91	-16.2768	10.9644	1
6_101	-10.0403	11.5443	1
6_109	-16.1514	11.6906	1
6_153	-12.0985	12.4064	1
6_163	-5.8109	10.2456	1
6_198	-21.9381	12.7191	1
6_226	-14.1837	12.7201	1
6_236	-6.65612	12.0339	1
6_251	-5.60154	13.1374	1
6_257	-27.5826	11.7824	1
6_263	-20.2406	13.0917	1
6_281	-8.39441	14.6268	1
6_303	-17.8113	13.2767	1
6_311	-27.8465	12.4385	1
6_369	-11.4013	14.237	1
6_372	-19.668	13.8393	1
6_412	-22.9228	14.2065	1
6_460	-24.0739	15.8755	1
7_222	-14.2772	10.5039	1
7_581	-19.675	8.84976	1
7_628	-10.4362	9.84912	1
7_729	-7.47067	12.5249	1
7_934	-25.1783	9.50603	1
7_1119	-19.4749	12.7433	1
7_1141	-7.34272	12.3953	1
7_1192	-21.9147	11.7375	1
7_1219	-10.7678	11.9555	1
7_1235	-22.4853	12.151	1
7_1311	-19.1807	13.254	1
7_1329	-11.3541	13.6539	1
7_1341	-7.64172	12.933	1
7_1714	-20.1168	13.4606	1
7_1928	-26.9802	13.0302	1
7_1949	-24.792	13.7047	1
7_2019	-14.6355	13.7563	1
7_2244	-26.8012	14.606	1
7_2314	-22.7752	15.5632	1
7_2329	-14.1852	14.2272	1
7_2550	-22.4158	12.0867	1
8_721	-15.6257	10.1401	1
8_2817	-16.101	11.4467	1
8_3248	-5.99945	11.8896	1
8_4616	-18.3022	11.2229	1
8_4760	-20.7513	11.3716	1
8_5260	-9.67649	12.8762	1
8_5491	-19.4659	13.0428	1
8_7748	-20.1024	12.6364	1
8_7922	-28.0791	12.3011	1
8_7933	-21.2707	13.5331	1
8_8221	-20.0977	13.6505	1
8_8230	-18.555	12.0457	1
8_12185	-10.2064	3.864	1
8_14143	-15.303	10.6528	1
9_3051	-16.1858	10.9355	1
9_3854	-16.7672	11.5002	1
9_4495	-23.3468	10.3833	1
9_18405	-17.2968	12.0737	1
9_19203	-10.7266	13.0793	1
9_20559	-18.6588	12.4904	1
9_20569	-22.0369	11.7759	1
9_20790	-21.4348	11.9498	1
9_21508	-20.3807	12.5372	1
9_35189	-15.8484	14.009	1
9_35458	-19.9084	13.8212	1
9_38596	-15.1001	13.0034	1
9_38597	-8.12964	11.3278	1
9_38598	-18.219	8.26912	1
9_38599	-20.7731	9.84111	1
9_49214	-11.8073	11.6157	1
9_86359	-15.2342	11.6313	1
