3_1	-1.58786	-0.62209	1
4_1	-2.66081	0.136827	1
4_2	0.107186	0.0337696	1
5_1	-3.23166	0.547661	1
5_2	-0.538305	-0.655767	1
5_3	1.80223	0.689629	1
6_1	-3.58564	0.804624	1
6_2	-1.52968	-0.135095	1
6_3	-1.58665	-0.123218	1
6_5	1.4821	-0.705772	1
6_6	3.49728	1.34549	1
7_1	-3.82644	0.980336	1
7_2	-2.22323	0.315067	1
7_3	-2.09084	0.111135	1
7_4	-1.11445	-0.0918891	1
7_5	0.451821	-0.395395	1
7_6	-0.729304	-0.492784	1
7_7	0.467068	-0.605536	1
7_8	-2.50452	0.465521	1
7_9	1.22436	-0.429332	1
7_10	3.28585	-0.341545	1
8_1	-4.00081	1.108	1
8_2	-2.5677	0.427689	1
8_3	-2.54688	0.386063	1
8_5	-2.61703	0.444366	1
8_10	-2.61122	0.420601	1
8_11	-1.4297	-0.122578	1
8_14	2.27054	-0.244702	1
8_15	0.706479	-0.661273	1
8_16	-1.36099	-0.200389	1
8_17	0.718833	-0.711787	1
8_18	1.78007	-0.153353	1
9_2	-2.89135	0.608422	1
9_6	-2.86398	0.56248	1
9_12	-1.90311	0.117696	1
9_13	-0.820234	-0.0684233	1
9_19	-2.93491	0.602906	1
9_28	-1.88375	0.0804058	1
9_31	0.0504029	-0.527434	1
9_45	4.17725	-0.36091	1
9_46	6.63181	0.841892	1
10_2	-3.16053	0.78067	1
10_4	-3.10659	0.716236	1
10_15	-1.21511	0.0618968	1
10_19	-2.1839	0.252259	1
10_22	-2.20888	0.265142	1
10_30	-1.26938	0.111467	1
10_42	-1.35554	0.105595	1
10_45	0.901601	-0.202678	1
10_54	-2.21208	0.242401	1
10_62	-3.30529	0.857843	1
10_64	-1.35545	0.0918105	1
10_69	3.51848	0.287136	1
10_88	3.8657	-0.260121	1
10_90	2.64076	-0.492161	1
11_1	-4.31958	1.34228	1
11_24	-2.47971	0.41814	1
11_54	-2.4865	0.418446	1
11_89	2.72089	0.483735	1
11_107	-0.984892	-0.0750147	1
11_115	1.0755	-0.430493	1
11_138	-2.53108	0.42806	1
11_160	-1.70833	0.0172081	1
11_174	-0.21406	-0.466902	1
11_177	-0.991885	0.0308788	1
11_202	0.983012	-0.507761	1
12_116	-0.308337	0.0324241	1
12_150	-1.99718	0.186733	1
12_194	-2.02982	0.428072	1
12_387	-2.79033	0.575174	1
12_523	2.98035	-0.617359	1
13_140	-1.59784	0.194481	1
13_435	-0.996806	-0.104941	1
13_610	-1.59562	0.173406	1
13_868	-2.28608	0.33648	1
13_1079	-0.986184	-0.132816	1
13_1080	2.08226	-0.335717	1
13_1154	1.60845	-0.693707	1
13_1213	-0.00205178	-0.21726	1
