3_1	14.4013	21.2006	1
4_1	13.7771	14.4024	1
4_2	68.0708	47.1051	1
5_1	7.72343	7.8776	1
5_2	26.3615	16.9543	1
5_3	61.7464	33.471	1
6_1	4.95128	4.90726	1
6_2	14.9388	8.57159	1
6_3	15.4995	8.66544	1
6_5	34.2421	15.4557	1
6_6	58.0708	23.8604	1
7_1	3.45224	3.30996	1
7_2	9.92827	4.96217	1
7_3	10.3134	5.01733	1
7_4	13.3111	5.97715	1
7_5	22.9314	8.15899	1
7_6	14.7658	6.26482	1
7_7	21.9554	7.95412	1
7_8	9.94522	4.82538	1
7_9	25.8166	9.03047	1
7_10	38.2818	12.0641	1
8_1	2.54988	2.35385	1
8_2	6.86288	3.07027	1
8_3	7.41883	3.08142	1
8_5	7.30546	3.05693	1
8_10	7.64999	3.06012	1
8_11	10.8334	3.64168	1
8_14	28.1933	6.24455	1
8_15	18.5628	4.91188	1
8_16	10.7563	3.65264	1
8_17	18.5155	4.89858	1
8_18	24.2443	5.86711	1
9_2	5.14759	1.9936	1
9_6	5.55981	1.96753	1
9_12	7.76073	2.18076	1
9_13	12.5093	2.39977	1
9_15	8.20132	2.17447	1
9_19	5.6952	1.93403	1
9_28	8.38508	2.14043	1
9_31	14.1163	2.5935	1
9_46	42.3315	4.69491	1
10_2	4.0681	1.32128	1
10_4	4.44991	1.27546	1
10_15	9.94268	1.20295	1
10_19	6.30467	1.30425	1
10_22	6.48857	1.27107	1
10_30	9.88727	1.19954	1
10_42	9.78536	1.16858	1
10_45	16.9772	1.13153	1
10_54	6.6369	1.24199	1
10_62	4.31197	1.24124	1
10_64	9.60892	1.18808	1
10_69	26.7517	1.12548	1
10_88	26.3589	1.174	1
10_90	20.994	1.27333	1
11_1	1.27497	1.01694	1
11_24	5.3155	0.701775	1
11_54	5.33763	0.694395	1
11_89	22.4459	-0.621722	1
11_107	9.21484	0.389284	1
11_115	14.9693	-0.0272654	1
11_138	5.57459	0.629805	1
11_160	6.707	0.622358	1
11_174	10.3761	0.35854	1
11_177	9.4065	0.379191	1
11_202	14.5565	-0.00862723	1
12_116	10.0104	-0.372473	1
12_150	5.56855	0.200535	1
12_194	6.70711	-0.0398434	1
12_387	4.63611	0.250092	1
12_523	18.0053	-1.41893	1
13_140	6.566	-0.467796	1
13_435	7.43435	-0.611091	1
13_610	6.82009	-0.550631	1
13_868	4.93389	-0.161323	1
13_1079	7.57881	-0.658818	1
13_1080	15.7964	-2.23508	1
13_1154	13.1759	-1.67327	1
13_1213	10.2494	-1.18155	1
