3_1	-8.97542	-4.626	1
4_1	-7.90247	-3.86708	1
4_2	-10.6705	-3.97014	1
5_1	-7.33162	-3.45624	1
5_2	-10.025	-4.65967	1
5_3	-12.3655	-3.31428	1
6_1	-6.97765	-3.19928	1
6_2	-9.03361	-4.139	1
6_3	-8.97664	-4.12712	1
6_5	-12.0454	-4.70968	1
6_6	-14.0606	-2.65842	1
7_1	-6.73684	-3.02357	1
7_2	-8.34006	-3.68884	1
7_3	-8.47245	-3.89277	1
7_4	-9.44884	-4.0958	1
7_5	-11.0151	-4.3993	1
7_6	-9.83398	-4.49669	1
7_7	-11.0304	-4.60944	1
7_8	-8.05876	-3.53839	1
7_9	-11.7876	-4.43324	1
7_10	-13.8491	-4.34545	1
8_1	-6.56248	-2.89591	1
8_2	-7.99558	-3.57622	1
8_3	-8.01641	-3.61784	1
8_5	-7.94626	-3.55954	1
8_10	-7.95206	-3.58331	1
8_11	-9.13359	-4.12648	1
8_14	-12.8338	-4.24861	1
8_15	-11.2698	-4.66518	1
8_16	-9.2023	-4.2043	1
8_17	-11.2821	-4.71569	1
8_18	-12.3434	-4.15726	1
9_2	-7.67194	-3.39548	1
9_6	-7.69931	-3.44143	1
9_12	-8.66017	-3.88621	1
9_13	-9.74305	-4.07233	1
9_19	-7.62837	-3.401	1
9_28	-8.67954	-3.9235	1
9_31	-10.6137	-4.53134	1
9_45	-14.7405	-4.36482	1
9_46	-17.1951	-3.16201	1
10_2	-7.40276	-3.22324	1
10_4	-7.45669	-3.28767	1
10_15	-9.34818	-3.94201	1
10_19	-8.37939	-3.75165	1
10_22	-8.3544	-3.73876	1
10_30	-9.2939	-3.89244	1
10_42	-9.20774	-3.89831	1
10_45	-11.4649	-4.20658	1
10_54	-8.3512	-3.76151	1
10_62	-7.258	-3.14606	1
10_64	-9.20783	-3.9121	1
10_69	-14.0818	-3.71677	1
10_88	-14.429	-4.26403	1
10_90	-13.204	-4.49607	1
11_1	-6.24371	-2.66163	1
11_24	-8.08357	-3.58577	1
11_54	-8.07678	-3.58546	1
11_89	-13.2842	-3.52017	1
11_107	-9.57839	-4.07892	1
11_115	-11.6388	-4.4344	1
11_138	-8.03221	-3.57585	1
11_160	-8.85496	-3.9867	1
11_174	-10.3492	-4.47081	1
11_177	-9.5714	-3.97303	1
11_202	-11.5463	-4.51167	1
12_116	-10.2549	-3.97148	1
12_150	-8.5661	-3.81717	1
12_194	-8.53347	-3.57583	1
12_387	-7.77296	-3.42873	1
12_523	-13.5436	-4.62127	1
13_140	-8.96545	-3.80943	1
13_435	-9.56648	-4.10885	1
13_610	-8.96767	-3.8305	1
13_868	-8.2772	-3.66743	1
13_1079	-9.5771	-4.13672	1
13_1080	-12.6455	-4.33962	1
13_1154	-12.1717	-4.69761	1
13_1213	-10.5612	-4.22117	1
