9_32434	-24.5078	13.8985	2
9_87184	2.42697	13.0269	2
9_78210	-3.10591	13.0389	2
9_52740	2.02828	13.2779	2
9_53090	-9.79325	14.3008	2
9_28356	-26.7124	13.9999	2
8_9263	-21.7664	13.2349	2
9_55394	5.73149	12.6055	2
9_53657	-11.2692	10.639	2
9_42823	-4.37511	11.9037	2
9_34477	-20.647	14.6144	2
8_7502	-10.2081	13.0634	2
9_2458	-4.5321	11.6046	2
9_17499	1.19349	14.0279	2
9_85244	2.34348	12.9326	2
9_7519	-10.5126	11.894	2
9_71968	-12.052	12.0871	2
9_70649	-0.330033	13.8481	2
9_28382	3.56543	14.632	2
9_39888	-17.9397	12.1464	2
9_15690	3.39175	13.814	2
8_3119	-5.51581	11.8222	2
9_55208	-2.51457	10.9694	2
9_43552	-8.84443	9.4147	2
9_5425	-2.19459	13.1464	2
9_62381	-8.09536	11.905	2
9_11269	-7.64714	12.8852	2
9_37713	-16.7181	13.8858	2
9_13689	-6.20136	12.8812	2
9_58215	5.65106	11.9705	2
9_10501	-18.6486	11.7876	2
9_55683	-4.11762	10.1042	2
8_9688	-28.87	13.3147	2
9_24642	-11.641	12.2722	2
8_3082	-5.24377	11.0774	2
9_61809	-18.4229	10.3028	2
9_44886	-4.50636	11.1031	2
9_63431	-8.20401	11.3229	2
8_8056	-17.2878	14.1225	2
8_13166	-8.34646	13.6448	2
9_60781	-14.7919	12.7047	2
9_7816	-8.04003	13.0129	2
9_84048	-21.5349	11.9464	2
9_51654	-7.61687	12.3187	2
9_63209	-17.588	13.5934	2
9_3958	-8.51311	11.0659	2
9_92243	-10.8109	9.71988	2
9_44816	-11.1326	13.0087	2
8_4985	-17.204	13.2784	2
9_10930	-11.0283	12.2037	2
9_56189	-21.8662	12.6744	2
8_10708	-3.7339	14.0618	2
9_60363	-11.7941	11.817	2
8_5334	-4.14055	11.61	2
9_59823	-1.67794	12.5626	2
9_57024	7.14734	13.4687	2
9_46191	-8.02059	11.6437	2
9_18185	-6.30935	13.1691	2
9_9790	-4.94239	12.2014	2
9_34042	-6.69246	13.9367	2
9_27394	-12.9547	14.0964	2
9_73586	-8.10929	13.1649	2
9_59326	-8.01272	11.5615	2
9_4445	-24.6763	9.53125	2
9_72929	-7.29389	11.7261	2
9_91864	-2.94861	10.4986	2
8_3946	-5.44145	12.1465	2
9_41127	-4.31639	11.0415	2
9_16623	-7.3821	12.7082	2
9_45821	-7.40664	10.0615	2
9_57721	7.29042	13.1192	2
8_9260	-12.3771	14.9165	2
9_43061	-14.9475	11.0379	2
9_9762	-14.3889	12.4013	2
8_10409	-15.8086	13.6423	2
8_1959	-7.24347	10.9837	2
9_68094	-10.8788	12.2203	2
9_45618	0.0688216	11.3087	2
9_12265	-3.51217	11.5399	2
9_57084	3.24113	13.5486	2
9_47410	-14.5554	10.6654	2
9_13905	-11.7409	12.126	2
9_27254	-11.6961	13.6122	2
9_57666	7.38302	13.3969	2
9_54122	-7.60585	10.1048	2
8_13923	-12.8202	10.5428	2
8_5265	-8.48856	13.3168	2
6_355	-14.2223	15.2207	2
9_85087	-1.51737	13.3508	2
8_9306	-21.9067	12.7758	2
9_57275	-6.61864	13.4004	2
9_24201	-20.2094	13.6085	2
9_78087	-2.74276	9.84192	2
8_1413	-18.1052	8.08246	2
9_74582	-8.00335	12.1243	2
9_19499	-9.58025	13.2657	2
8_9414	-28.8963	11.9937	2
9_24687	-27.529	12.0259	2
9_37155	-14.6902	15.435	2
9_62856	-4.00498	11.8241	2
9_2411	-7.59129	11.7521	2
9_59787	-0.649959	13.3688	2
9_66019	0.0802849	10.0528	2
9_60573	-4.13394	11.0613	2
9_73570	-7.20082	13.1421	2
9_20099	-9.51119	13.6415	2
9_54231	-4.42153	12.4678	2
9_43348	-20.4631	12.4541	2
9_38390	-1.46156	15.2671	2
9_16457	-7.79041	13.394	2
9_19062	-1.92092	14.2608	2
8_5233	-10.045	13.074	2
9_79547	-11.5376	13.0669	2
9_20841	-2.9193	13.5792	2
9_31480	-3.02238	13.8224	2
9_50316	-6.78763	10.3886	2
9_49616	-3.69933	11.73	2
9_38011	-11.8564	15.0705	2
