10_21	-8.93192	-3.88656	2
13_264	-9.51329	-4.0435	2
13_534	-10.9394	-4.32778	2
11_50	-10.036	-4.04559	2
11_43	-8.80309	-3.91817	2
13_1239	-15.4464	-4.17541	2
13_225	-8.99711	-3.81748	2
13_645	-9.52935	-4.09022	2
12_70	-8.46217	-3.71922	2
13_174	-8.87167	-3.93556	2
13_892	-9.7307	-3.84886	2
13_965	-9.44755	-4.01635	2
13_1233	-13.4921	-4.60431	2
13_201	-8.25814	-3.65234	2
13_1288	-11.0254	-4.43888	2
11_203	-12.7072	-4.68256	2
13_624	-10.6374	-4.40708	2
13_283	-9.53649	-4.01147	2
13_261	-10.0314	-4.07193	2
12_466	-12.5901	-4.62999	2
12_73	-9.81203	-4.05587	2
13_165	-8.23662	-3.62757	2
13_1198	-12.1679	-4.70422	2
10_12	-7.40325	-3.26189	2
13_316	-10.4696	-4.18211	2
13_191	-7.66389	-3.35746	2
11_22	-8.59667	-3.69372	2
10_10	-8.36957	-3.72816	2
13_787	-16.3162	-2.72217	2
12_358	-9.89247	-4.25293	2
13_730	-10.6504	-4.43876	2
12_331	-11.0789	-4.29083	2
13_688	-11.2013	-4.33021	2
12_219	-9.14135	-4.05578	2
13_167	-8.34963	-3.51598	2
13_1206	-16.3174	-3.48886	2
13_49	-9.01875	-3.75052	2
13_1212	-9.87343	-3.83216	2
12_231	-7.79558	-3.44689	2
12_186	-7.81114	-3.44868	2
13_245	-9.03831	-3.81476	2
13_202	-9.55205	-4.04126	2
11_136	-9.6091	-4.14594	2
13_704	-8.88604	-3.97	2
13_1202	-13.8062	-4.41102	2
13_687	-13.5104	-3.90841	2
10_20	-8.27736	-3.68856	2
12_229	-9.9121	-4.26673	2
12_264	-11.6378	-4.41594	2
10_92	-9.66991	-4.21378	2
13_59	-8.15235	-3.52944	2
13_709	-8.30682	-3.68739	2
13_355	-8.9927	-3.84872	2
13_557	-9.33264	-4.06398	2
13_19	-7.60954	-3.29466	2
13_517	-8.95464	-3.84972	2
12_197	-9.32517	-3.96823	2
13_233	-10.696	-4.09006	2
13_615	-10.6899	-4.13642	2
13_904	-14.1921	-3.8786	2
11_125	-10.3107	-4.39914	2
11_69	-10.2969	-4.3354	2
13_310	-8.83692	-3.72055	2
13_1064	-10.6232	-4.39809	2
13_166	-8.219	-3.60263	2
13_240	-7.6844	-3.37865	2
10_67	-10.0659	-4.24034	2
12_204	-11.6338	-4.38745	2
13_193	-9.57052	-4.04548	2
13_182	-9.256	-3.64414	2
13_488	-14.4498	-3.63404	2
11_117	-11.2036	-4.28286	2
13_893	-9.47071	-3.98107	2
13_335	-7.64321	-3.32482	2
10_40	-8.36415	-3.71808	2
13_781	-10.0215	-4.23966	2
13_744	-12.893	-4.05809	2
12_470	-15.5018	-3.73872	2
13_964	-14.8986	-2.91244	2
